locale_id,locale_name,locale_type,locale_is_country,locale_is_subdivision,locale_is_city,wv_article_id,locale_wv_is_part_of,locale_id_is_part_of_id,locale_geo_lat,locale_geo_long
da107570fe96db1a,pakhal lake,city,false,false,true,26508,telangana,35519,17.95,79.983
364dfc422c8623d8,kilfenora,city,false,false,true,17549,county clare,8393,52.993889,-9.213611
135f2c444d677c27,ek balam,park,false,false,false,10711,yucatán,40159,20.8911,-88.1363
a7da611890d96c9f,north coast nechako,region,false,true,false,24827,northern british columbia,25011,54.44,-129.90
dadf3e0e3e23c960,longyou county,city,false,false,true,161018,zhejiang,40371,29.0585,119.1898
be183960fe444c67,khe sanh,city,false,false,true,17437,central coast (vietnam),6459,16.6272111,106.737333
dceb6f5cff6bd164,hue,city,false,false,true,15179,central coast (vietnam),6459,16.47280,107.57864
9851239689b338b7,rexburg,city,false,false,true,29544,eastern idaho,10377,43.823056,-111.785278
4f94946fe3e3db52,central quebec,region,false,true,false,6566,quebec,28929,46.71,-71.58
b28b7711a940073e,west des moines,city,false,false,true,38891,central iowa,6503,41.57722,-93.71139
dc7992c551707732,jerusalem hills,region,false,true,false,139045,israel,15869,31.78670,35.11574
d7cf99b01d796fca,wakura onsen,city,false,false,true,38326,noto peninsula,25362,37.0867,136.9183
c5f045b60c1bdbc9,slănic moldova,city,false,false,true,33043,moldavia,22669,46.2067,26.4377
df8d10471c55cf35,kondoa,city,false,false,true,128324,central tanzania,6588,-4.9046,35.7823
5a190cc8628549db,idabel,city,false,false,true,15379,choctaw country,17493,33.89556,-94.82639
84333d1da3fd2733,north luangwa national park,park,false,false,false,25173,eastern zambia,10435,-12.0000,32.0000
54b7d93c968ae913,lloret de mar,city,false,false,true,19967,costa brava,8334,41.7000,2.8333
c26def7a9869703f,bharmour,city,false,false,true,114937,chamba (district),6722,32.26,76.32
3240b9a6a078b620,tinian,city,false,false,true,36065,northern mariana islands,25064,14.999203,145.61935
889705c8d3dc46e4,egypt,country,true,false,false,10675,north africa,24815,27,29
aaee2c80dad7a06d,libo county,city,false,false,true,170492,guizhou,13647,25.38,107.96
e616ff6a4626f9d8,hatteras,city,false,false,true,14227,outer banks,26296,35.219444,-75.690278
06cf8247db9b6b1f,california wine country,region,false,true,false,132015,california,5614,37.66,-121.21
5bcb0c7eabdefb9f,banteay chhmar,city,false,false,true,2714,north-western cambodia,"",14.0711,103.1092
5ba9305d0e5f3bff,islands of the indian ocean,region,false,true,false,15827,islands,15812,-20,80
1a27412aea0bac4b,bagalkot (district),region,false,true,false,2269,northern karnataka,25054,15.964,75.672
0e114f540a1e438f,foča,city,false,false,true,11768,sarajevo region,31598,43.5,18.783333333333
3a3941bf5f9147de,samraong,city,false,false,true,30873,north-western cambodia,"",14,103.58333333333
d1e1ca87f0b0e6af,yakutat,city,false,false,true,39881,southcentral alaska,33398,59.54694,-139.72722
56aca4e542da1967,brattleboro,city,false,false,true,4570,southern vermont,33620,42.85083,-72.55778
24ddac97289c1d00,namaqua national park,park,false,false,false,23795,namakwa,23791,-30.0433,17.5861
7fa71e928c76bf37,aceh,region,false,true,false,155,sumatra,34575,4.3,96.9
939e4aaacc9c8099,norberg,city,false,false,true,24741,västmanland,37762,60.083333333333,15.95
c65a6355f9a8497b,minnedosa,city,false,false,true,173862,prairie mountain,178229,50.245,-99.843
f573f8c8858ccab8,meadow lake,city,false,false,true,178059,northern saskatchewan,25097,54.124167,-108.435833
ad5e9fbbc9f1578d,sandys parish,city,false,false,true,120089,bermuda,3545,32.29,-64.87
e51928e36567a78d,baião,city,false,false,true,173646,douro litoral,9983,41.17,-8.03
9c3db028f8fc74fb,kukup,city,false,false,true,18398,johor,16456,1.3167,103.4500
35e9eee6160e63a8,eatontown,city,false,false,true,195463,monmouth county,22731,40.2916,-74.0544
c84f9afc3d96bf2e,land between the lakes national recreation area,park,false,false,false,19016,western waterlands,38995,36.78099,-88.06488
a6e238f43231debb,windsor (nova scotia),city,false,false,true,39424,annapolis valley,1237,44.9802778,-64.1291667
645a180e9583c1fd,devonport (new zealand),city,false,false,true,9430,auckland/north harbour,25224,-36.831667,174.796278
e64f9f915308e626,northwest (rio de janeiro),region,false,true,false,122344,rio de janeiro (state),29733,-21.5389,-42.1800
3384584ccae1cae1,yauco,city,false,false,true,188230,porta caribe,119918,18.03694,-66.85028
0463ee830d37b612,ingushetia,region,false,true,false,15609,north caucasus,24870,43.2000,44.9667
72a6f9bad40a4512,moorcroft,city,false,false,true,22949,northeast wyoming,24991,44.263432,-104.950101
e49e75bd27ee83db,builth wells,city,false,false,true,5033,powys,28338,52.149,-3.408
85198a4ef55c3932,central karnataka,region,false,true,false,6513,karnataka,17007,14.37667,76.63508
2e0f19e4354f1a59,thalmässing,city,false,false,true,35705,middle franconia,22248,49.08792,11.22017
bfc81587769a61a4,ganpatipule,city,false,false,true,12388,south konkan,194826,17.1448,73.2666
c285762afe2dcd58,chikmagalur,city,false,false,true,7292,karnataka,17007,13.3167,75.7833
e57506bb3d92029d,hunter,region,false,true,false,126849,new south wales,24390,-32.38228,151.21033
95c3122f2c7db4c2,auckland,city,false,false,true,1930,auckland region,1931,-36.84,174.77
a6ca9397eb751928,funchal,city,false,false,true,12235,madeira,20715,32.63333,-16.9
58270434332757bc,cáceres (mato grosso),city,false,false,true,122152,mato grosso,21654,-16.071111,-57.678889
1833cc3aa96cea30,dram,city,false,false,true,10032,xigatse (prefecture),39809,27.99102,85.9812
32e440138033b427,westport (massachusetts),city,false,false,true,39119,southcoast,33413,41.638889,-71.050000
ff1d7d3d558e6b17,cuiabá,city,false,false,true,8713,mato grosso,21654,-15.5958333333,-56.0969444444
194a04e288928e71,mariana islands,region,false,true,false,21374,micronesia,22215,16.1333,145.7500
c764edcb8a4b8a7b,shakotan,city,false,false,true,157075,central circuit,6451,43.299167,140.598333
32da8d0b3598af12,saint gervais les bains,city,false,false,true,34172,haute-savoie,"",45.8933,6.7139
a827d2f9f9aa206c,virginia peninsula,region,false,true,false,188047,eastern virginia,10432,37.079833,-76.40625
e3bd1fd63ed26d1c,siaton,city,false,false,true,32663,negros oriental,24091,9.066667,123.03333
24237fd2f3d1b305,armação dos búzios,city,false,false,true,1576,lakes region (rio de janeiro),122340,-22.7500,-41.8833
ec2b4150a1021895,claremore,city,false,false,true,7659,green country (oklahoma),13362,36.315278,-95.612778
474066a9c092f01d,lisbon/bairro alto,district,false,false,false,186251,lisbon,19798,38.7122,-9.145
afcebb2136ca1f1f,diving the cape peninsula and false bay/finlay's deep,"","","","",9686,diving the cape peninsula and false bay,9645,-34.250083,18.486567
091b3f56ea5b03ac,diving the cape peninsula and false bay/blue flame pinnacles,"","","","",184869,diving the cape peninsula and false bay,9645,-34.210617,18.555933
53ed0b82a04f39d6,diving the cape peninsula and false bay/wreckless ridge,"","","","",194033,diving the cape peninsula and false bay,9645,-34.272233,18.53725
42c38b46aaa70c70,diving the cape peninsula and false bay/south west reefs,"","","","",9778,diving the cape peninsula and false bay,9645,"",""
8f163e20bcd20371,lifford,city,false,false,true,19658,county donegal,8396,54.835599,-7.477913
f83fa1d404aa881f,banethi,city,false,false,true,174705,southern himachal pradesh,195671,30.9000,76.9667
9a79c6c1060d7b96,ely (minnesota),city,false,false,true,10901,northeastern minnesota,24953,47.902222,-91.855833
97cc57763306b7f0,appalachian mountains,region,false,true,false,1389,north america,24820,38,-79
571af105a8c3e6e5,saidpur,city,false,false,true,78970,rangpur division,29209,25.783333,88.90000
1d53cade63c86ed0,playa santa lucia,city,false,false,true,27840,central cuba,6464,21.5508,-77.0389
1455718a82c12e87,stonewall (texas),city,false,false,true,34344,central hill country,12640,30.23611,-98.66444
dfca2cb0b4b72db8,burbank (ohio),city,false,false,true,5109,wooster area,152704,40.98861,-81.99500
bf5b902bc48f12f2,miramichi,city,false,false,true,22505,miramichi river valley,22506,47.0225,-65.508888888889
2916fae4dbe46c4f,skokie,city,false,false,true,33012,north shore (illinois),120654,42.033333,-87.742778
c7534f13481c3767,varkaus,city,false,false,true,124076,north savonia,25214,62.316667,27.891667
88a23ef5c04b627b,délı̨nę,city,false,false,true,178770,northwest territories,25321,65.186667,-123.421667
15c28f5fe11cffe1,saint marc,city,false,false,true,30609,central haiti,6485,19.116666666667,-72.7
fea449dbd4d461ce,amble,city,false,false,true,951,northumberland,25255,55.3306,-1.5783
9c20d95a43ac0878,british virgin islands,region,false,true,false,4765,lesser antilles,19513,18.431383,-64.62305
e6b9ca51e08b10ec,plauen,city,false,false,true,27818,vogtland,38158,50.4833,12.1167
c2bd2b2f8dfec669,bantry,city,false,false,true,2717,county cork,8394,51.679794,-9.45322
b13e90ea8d6a61bd,soda springs,city,false,false,true,33149,southeastern idaho,33465,42.658056,-111.596111
15610fc2a4658a24,lizard island,park,false,false,false,19928,great barrier reef,13276,-14.6689,145.4594
338a9e89a5d6391d,salvagnac,city,false,false,true,183458,tarn,136942,43.905556,1.687778
7bca27fae9f3b22a,santiago de cuba,city,false,false,true,31489,eastern cuba,10362,20.025829,-75.80809
251af5aeeead53ee,fort chipewyan,city,false,false,true,11858,wood buffalo,178384,58.714444,-111.158333
589025601f2c72c4,locust dale,city,false,false,true,19991,central virginia,6604,38.33611,-78.12694
6a76009f5ea23f5e,agios nikolaos,city,false,false,true,314,lasithi,19180,35.183333333333,25.716666666667
ae2bb2fdb1756033,jasper (indiana),city,false,false,true,16175,southwestern indiana,33767,38.395278,-86.932778
7a7bb52b3d5c7b22,turda,city,false,false,true,36934,cluj county,7802,46.5333,23.8667
2a33330180fb87b3,zaruma,city,false,false,true,40310,coastal lowlands (ecuador),7825,-3.6833,-79.6167
6c490325de42fa6c,surat,city,false,false,true,34676,south gujarat,33638,21.17,72.83
d73efebbc0a2ad6c,mexico city/tlalpan,district,false,false,false,22156,mexico city,22140,19.308333,-99.225000
e5e9c9f8757e772d,cruz bay,city,false,false,true,8593,saint john (u.s. virgin islands),30567,18.3333,-64.7333
04f4aa1b372ad191,egilsstaðir,city,false,false,true,10672,east iceland,10461,65.2833,-14.3833
45c9843baa87bef4,cobalt,city,false,false,true,7843,northeastern ontario,187399,47.4,-79.6833333
833596b04b55474e,nalychevo nature park,park,false,false,false,23787,kamchatka,16764,53.341533,158.515446
5208964c68cdc36b,saint georges,city,false,false,true,30530,chaudière-appalaches,"",46.116666666667,-70.666666666667
e062221f9392ddd0,bran,city,false,false,true,4544,brașov county,4496,45.516111,25.369444
f32dfeb109749e75,surselva,region,false,true,false,34717,graubünden,13255,46.7747,9.1776
7b68c182ae416852,yanggu,city,false,false,true,129043,gangwon,12382,38.11,127.99
c5a5410bd9d324c0,torreón,city,false,false,true,36426,coahuila,7811,25.55,-103.433
ee7794152fe90448,south shore (massachusetts),region,false,true,false,33718,eastern massachusetts,195551,42,-70.75
2838d3e0e65fe1be,kitadaito,city,false,false,true,17732,daito islands,8876,25.944722222222,131.30638888889
52bab3b4e27dd4b1,les escoumins,"","","","",189428,manicouagan,193985,48.347778,-69.405833
78a45f2ef7a180aa,punta gorda (florida),city,false,false,true,28745,southwest florida,33774,26.915833,-82.047778
d9bac787cf68490e,taos pueblo,city,false,false,true,157287,north central new mexico,24885,36.43889,-105.54167
a88218cd190a2aaf,gevgelija,city,false,false,true,12656,eastern north macedonia,10388,41.13916667,22.5025
27a3b1c075f130b7,north east england,region,false,true,false,24937,england,10972,55,-1.86666667
b8b201026f75d6eb,kvarner,region,false,true,false,18555,croatia,8540,44.9,14.6
ecbb81bb5db2fb16,bainbridge island,city,false,false,true,2351,kitsap peninsula,17743,47.65429,-122.53498
206fbecf1ad7c15e,fox island,"","","","",11942,kitsap peninsula,17743,47.25139,-122.62889
5c90b80edf0f74f2,maynooth,city,false,false,true,21714,ottawa valley,29465,45.231,-77.938
64873cf70306ee92,tioga,city,false,false,true,148538,western north dakota,38966,48.396389,-102.9375
a0a4a6dd2803a171,askøy,city,false,false,true,1743,hordaland,14977,60.471389,5.160556
96ab792148160c6b,ballina (new south wales),city,false,false,true,2464,northern rivers,25092,-28.833333333333,153.53333333333
d7b063b1b718e6d6,itaboraí,city,false,false,true,123144,grande rio,122336,-22.7475,-42.855833
b09528096e1c354b,tulbagh,city,false,false,true,36890,cape winelands,5915,-33.285000,19.137778
b4f4811eee82038c,lake placid (florida),city,false,false,true,18895,florida heartland,11748,27.296389,-81.364722
eb163828518ef160,teno rural park,park,false,false,false,175626,tenerife,35586,28.3187,-16.8510
f55b53dd2b6e8f60,pearl,city,false,false,true,27094,mississippi capital-river,"",32.271944,-90.105278
d283ebdb222dbb23,sarnia,city,false,false,true,31635,western ontario,179227,42.9994,-82.3089
d3e92c0847e5c73f,montreal/hochelaga maisonneuve,district,false,false,false,22877,montreal,22870,45.550,-73.540
d4bfc4870a81f3bd,pyrenees,region,false,true,false,28829,europe,11209,42.6667,1.0000
c1dba582a12d6ea3,visegrád,city,false,false,true,38115,danube bend,176617,47.7833,18.9667
de7d528ba1b253b5,eifel,region,false,true,false,24992,europe,11209,50.390000,6.870000
8a18a510a609f145,restonica valley,"","","","",144058,corsica,8303,42.2361,9.0361
995330e2c188f834,little compton,city,false,false,true,19879,newport county,24370,41.5000,-71.1667
8dae4296f509dfb4,dharug national park,park,false,false,false,187181,central coast (new south wales),6456,-33.365,151.084444
9e8a33ab001c19f3,huayna potosí,park,false,false,false,15155,"la paz (department, bolivia)",19098,-16.261944444444,-68.148888888889
c2c1a8666c2c3f40,thompson springs,city,false,false,true,35909,canyon country,5844,38.983333,-109.705556
b974e386b2f2de26,victoria (seychelles),city,false,false,true,37950,mahé,20853,-4.6308,55.4619
ced84c362c85e647,cartwright (labrador),city,false,false,true,142139,labrador,18647,53.70,-57.01
e6bce140f83e83a6,juan dolio,city,false,false,true,16512,greater santo domingo,13307,18.4250,-69.4242
0587d5fddf8b7f5b,tete jaune cache,city,false,false,true,35661,north thompson and robson valley,179008,52.9667,-119.429
930363389578bbb6,lake worth beach,city,false,false,true,18933,palm beach county,26580,26.619722,-80.058611
1f8fda16cc37c388,sala,city,false,false,true,127331,västmanland,37762,59.92061,16.59708
fce7ac3acda3fcd6,saint laurent du maroni,city,false,false,true,30588,french guiana,12089,5.4994,-54.0311
b0550bee3802abb4,allendale,city,false,false,true,708,grand rapids area,184880,42.97200,-85.95351
428ed73b835a2711,boggabilla,city,false,false,true,183529,western new england,188788,-28.60766,150.35970
63480d7fd1048a96,mafraq,city,false,false,true,180260,eastern desert (jordan),10363,32.342778,36.205
b18f6a961ab18e85,beskids,region,false,true,false,3585,poland,27969,49.4167,20.2500
6babe947781d2679,varese,city,false,false,true,37711,varese (province),37712,45.81,8.83
81dfaa1b3b43b004,valença (bahia),city,false,false,true,37537,south (bahia),122636,-13.3700,-39.0690
c90de1d2d0334f46,camden (new jersey),city,false,false,true,5687,camden county (new jersey),5692,39.92583,-75.11972
4ce3755af41ef659,isla malpelo,park,false,false,false,139655,colombian islands,7961,4.0033,-81.6067
4b2f8cc55d52f2c9,yakeshi,city,false,false,true,39877,eastern inner mongolia,10380,49.2833,120.7333
e31d99ea2d8378dd,lapua,city,false,false,true,19121,southern ostrobothnia,33588,62.9708,23.0069
a06d08554762cf55,riisitunturi national park,park,false,false,false,29695,finnish lapland,11619,66.2333,28.5000
e40e9995691e7b88,inukjuak,city,false,false,true,191062,nunavik,25463,58.45,-78.1
ced1d83030c9ea36,llanfair caereinion,city,false,false,true,121127,powys,28338,52.64882,-03.32434
7c813ed2a2ed41ac,pharping,city,false,false,true,26912,kathmandu valley,17084,27.6126,85.2647
d32b586f01f4bafd,diving in port elizabeth,"","","","",9634,diving the south coast of south africa,"",-33.9667,25.6000
53aeb5e3b5c70d48,oak forest,city,false,false,true,148213,south suburbs (illinois),136779,41.608,-87.751
70f33d257fc888c1,orange (connecticut),city,false,false,true,26026,greater new haven,13296,41.279444,-73.025278
02ee9c3b2a05fc26,francisco beltrão,city,false,false,true,122579,iguaçu valleys,122401,-26.080833,-53.055
9642b00028615f60,tsuyama,city,false,false,true,36846,okayama (prefecture),25765,35.0694444,134.004444
5bfc78d7f14425bd,madron and sancreed,city,false,false,true,149162,cornwall,8276,50.128,-5.582
0d9580784fb70bd6,surandai,city,false,false,true,150438,far southern tamil nadu,11456,8.97,77.4
396ae574a212345f,parksville,city,false,false,true,143865,central vancouver island,6602,49.333,-124.372
5acc150e141f91f3,pacific lowlands (guatemala),region,false,true,false,26419,guatemala,13587,14.3800,-90.9800
d69dbabdb9b04894,ucluelet,city,false,false,true,37085,central vancouver island,6602,48.935,-125.54194444444
70a354d98c7b5837,tilcara,city,false,false,true,36023,jujuy,16532,-23.5667,-65.3667
bd331f7b032945ee,el naranjo,city,false,false,true,142093,northern lowlands (guatemala),27364,17.2294,-90.8041
